source,tag,xyz_file,n_atoms,topology_label,charge,uhf,converged,e_xtb_hartree,e_xtb_eV_per_atom,delta_E_eV_per_atom_vs_N2,seconds
N_csp,N_csp_N9_0038_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0038_ring-4-substituted.xyz,9,ring-4-substituted,0,1,True,-26.039180562508047,-78.72913,-0.3068,7.96
N_csp,N_csp_N9_0036_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0036_branched-tree.xyz,9,branched-tree,0,1,True,-25.979432526696993,-78.54849,-0.12615,18.22
N_csp,N_csp_N9_0029_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0029_ring-3-substituted.xyz,9,ring-3-substituted,0,1,False,,,,32.73
N_csp,N_csp_N9_0030_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0030_ring-3-substituted.xyz,9,ring-3-substituted,0,1,True,-26.037967988330067,-78.72547,-0.30313,31.89
N_csp,N_csp_N9_0040_bicyclic-4-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0040_bicyclic-4-4-4.xyz,9,bicyclic-4-4-4,0,1,True,-25.892459316924572,-78.28552,0.13681,10.0
N_csp,N_csp_N9_0026_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0026_ring-4-substituted.xyz,9,ring-4-substituted,0,1,False,,,,38.31
N_csp,N_csp_N9_0041_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0041_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,True,-26.09333628147737,-78.89287,-0.47054,7.96
N_csp,N_csp_N9_0039_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0039_ring-3-substituted.xyz,9,ring-3-substituted,0,1,True,-26.031338570464076,-78.70542,-0.28309,18.28
N_csp,N_csp_N9_0042_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0042_ring-5-substituted.xyz,9,ring-5-substituted,0,1,True,-26.094476234056035,-78.89632,-0.47398,8.51
N_csp,N_csp_N9_0044_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0044_ring-4-substituted.xyz,9,ring-4-substituted,0,1,True,-26.075034322082242,-78.83754,-0.4152,7.14
N_csp,N_csp_N9_0050_bicyclic-3-4-5-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0050_bicyclic-3-4-5-7.xyz,9,bicyclic-3-4-5-7,0,1,False,,,,3.22
N_csp,N_csp_N9_0049_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0049_ring-3-substituted.xyz,9,ring-3-substituted,0,1,False,,,,5.78
N_csp,N_csp_N9_0037_bicyclic-5-5-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0037_bicyclic-5-5-5-5.xyz,9,bicyclic-5-5-5-5,0,1,True,-26.012388352340984,-78.64813,-0.22579,28.63
N_csp,N_csp_N9_0048_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0048_bicyclic-3-4-5.xyz,9,bicyclic-3-4-5,0,1,False,,,,7.64
N_csp,N_csp_N9_0053_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0053_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,True,-26.093336279416196,-78.89287,-0.47054,2.31
N_csp,N_csp_N9_0035_bicyclic-4-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0035_bicyclic-4-4-4.xyz,9,bicyclic-4-4-4,0,1,False,,,,39.62
N_csp,N_csp_N9_0054_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0054_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,True,-26.005480133712233,-78.62724,-0.2049,5.07
N_csp,N_csp_N9_0046_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0046_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,True,-25.892687581942326,-78.28621,0.13612,17.13
N_csp,N_csp_N9_0058_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0058_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,False,,,,3.07
N_csp,N_csp_N9_0047_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0047_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,True,-26.03133857066894,-78.70542,-0.28309,20.19
N_csp,N_csp_N9_0045_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0045_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,True,-26.03788856568615,-78.72523,-0.30289,22.9
N_csp,N_csp_N9_0059_bicyclic-3-3-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0059_bicyclic-3-3-4-6.xyz,9,bicyclic-3-3-4-6,0,1,False,,,,3.17
N_csp,N_csp_N9_0062_bicyclic-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0062_bicyclic-4-4.xyz,9,bicyclic-4-4,0,1,True,-25.990594228319406,-78.58223,-0.1599,5.67
N_csp,N_csp_N9_0060_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0060_ring-5-substituted.xyz,9,ring-5-substituted,0,1,False,,,,12.02
N_csp,N_csp_N9_0064_ring-7-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0064_ring-7-substituted.xyz,9,ring-7-substituted,0,1,False,,,,3.35
N_csp,N_csp_N9_0055_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0055_ring-4-substituted.xyz,9,ring-4-substituted,0,1,True,-25.997718528512227,-78.60377,-0.18144,25.22
N_csp,N_csp_N9_0065_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0065_ring-5-substituted.xyz,9,ring-5-substituted,0,1,True,-26.08638662978501,-78.87186,-0.44952,2.86
N_csp,N_csp_N9_0067_bicyclic-3-3-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0067_bicyclic-3-3-5-5.xyz,9,bicyclic-3-3-5-5,0,1,True,-25.947707756577756,-78.45257,-0.03023,1.33
N_csp,N_csp_N9_0043_bicyclic-3-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0043_bicyclic-3-3-4.xyz,9,bicyclic-3-3-4,0,1,True,-25.983364557720147,-78.56037,-0.13804,44.85
N_csp,N_csp_N9_0051_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0051_ring-3-substituted.xyz,9,ring-3-substituted,0,1,False,,,,35.19
N_csp,N_csp_N9_0056_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0056_ring-4-substituted.xyz,9,ring-4-substituted,0,1,True,-25.979432529434387,-78.54849,-0.12615,31.25
N_csp,N_csp_N9_0068_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0068_bicyclic-4-5.xyz,9,bicyclic-4-5,0,1,False,,,,8.69
N_csp,N_csp_N9_0071_bicyclic-3-5-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0071_bicyclic-3-5-5-5.xyz,9,bicyclic-3-5-5-5,0,1,False,,,,3.16
N_csp,N_csp_N9_0072_bicyclic-3-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0072_bicyclic-3-3-4.xyz,9,bicyclic-3-3-4,0,1,False,,,,3.24
N_csp,N_csp_N9_0052_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0052_ring-4-substituted.xyz,9,ring-4-substituted,0,1,True,-25.991288665379532,-78.58433,-0.162,43.93
N_csp,N_csp_N9_0073_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0073_bicyclic-3-5-6.xyz,9,bicyclic-3-5-6,0,1,True,-25.947707755579138,-78.45257,-0.03023,5.01
N_csp,N_csp_N9_0063_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0063_ring-3-substituted.xyz,9,ring-3-substituted,0,1,True,-25.978652179761294,-78.54613,-0.12379,26.33
N_csp,N_csp_N9_0074_bicyclic-4-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0074_bicyclic-4-4-5.xyz,9,bicyclic-4-4-5,0,1,False,,,,6.27
N_csp,N_csp_N9_0069_bicyclic-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0069_bicyclic-5-6.xyz,9,bicyclic-5-6,0,1,True,-25.97919841869714,-78.54778,-0.12544,17.73
N_csp,N_csp_N9_0079_bicyclic-3-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0079_bicyclic-3-3-4.xyz,9,bicyclic-3-3-4,0,1,True,-26.094476194573918,-78.89632,-0.47398,2.45
N_csp,N_csp_N9_0078_bicyclic-4-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0078_bicyclic-4-4-5.xyz,9,bicyclic-4-4-5,0,1,False,,,,4.85
N_csp,N_csp_N9_0075_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0075_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,True,-26.03800596608329,-78.72558,-0.30325,10.75
N_csp,N_csp_N9_0057_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0057_ring-4-substituted.xyz,9,ring-4-substituted,0,1,False,,,,55.87
N_csp,N_csp_N9_0070_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0070_bicyclic-3-5-6.xyz,9,bicyclic-3-5-6,0,1,True,-26.01228805923481,-78.64782,-0.22549,29.94
N_csp,N_csp_N9_0081_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0081_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,False,,,,11.79
N_csp,N_csp_N9_0080_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0080_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,True,-26.034559756763354,-78.71516,-0.29283,13.72
N_csp,N_csp_N9_0061_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0061_ring-4-substituted.xyz,9,ring-4-substituted,0,1,False,,,,54.21
N_csp,N_csp_N9_0082_bicyclic-3-6-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0082_bicyclic-3-6-7.xyz,9,bicyclic-3-6-7,0,1,True,-26.056686218925222,-78.78206,-0.35973,11.68
N_csp,N_csp_N9_0085_bicyclic-4-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0085_bicyclic-4-4-5.xyz,9,bicyclic-4-4-5,0,1,True,-25.939730062400976,-78.42845,-0.00611,1.43
N_csp,N_csp_N9_0089_bicyclic-3-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0089_bicyclic-3-4-4.xyz,9,bicyclic-3-4-4,0,1,False,,,,3.2
N_csp,N_csp_N9_0083_bicyclic-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0083_bicyclic-4-4.xyz,9,bicyclic-4-4,0,1,False,,,,7.88
N_csp,N_csp_N9_0066_ring-8-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0066_ring-8-substituted.xyz,9,ring-8-substituted,0,1,False,,,,42.47
N_csp,N_csp_N9_0077_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0077_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,True,-26.012519434113802,-78.64852,-0.22619,26.35
N_csp,N_csp_N9_0087_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0087_ring-5-substituted.xyz,9,ring-5-substituted,0,1,True,-26.072863717110366,-78.83097,-0.40864,7.16
N_csp,N_csp_N9_0091_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0091_branched-tree.xyz,9,branched-tree,0,1,False,,,,3.13
N_csp,N_csp_N9_0090_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0090_bicyclic-3-4-5.xyz,9,bicyclic-3-4-5,0,1,False,,,,5.3
N_csp,N_csp_N9_0088_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0088_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,True,-26.03796799854762,-78.72547,-0.30313,12.34
N_csp,N_csp_N9_0095_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0095_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,True,-26.068228620992667,-78.81696,-0.39462,6.86
N_csp,N_csp_N9_0076_bicyclic-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0076_bicyclic-5-6.xyz,9,bicyclic-5-6,0,1,False,,,,35.63
N_csp,N_csp_N9_0096_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0096_ring-5-substituted.xyz,9,ring-5-substituted,0,1,True,-26.0336469489322,-78.7124,-0.29007,6.08
N_csp,N_csp_N9_0093_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0093_ring-5-substituted.xyz,9,ring-5-substituted,0,1,True,-26.0713643352334,-78.82644,-0.4041,10.03
N_csp,N_csp_N10_0001_bicyclic-3-5-6-8,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0001_bicyclic-3-5-6-8.xyz,10,bicyclic-3-5-6-8,0,0,False,,,,3.41
N_csp,N_csp_N9_0084_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0084_branched-tree.xyz,9,branched-tree,0,1,True,-26.039180562244066,-78.72913,-0.3068,25.84
N_csp,N_csp_N9_0094_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0094_ring-5-substituted.xyz,9,ring-5-substituted,0,1,True,-26.03788856571537,-78.72523,-0.30289,21.93
N_csp,N_csp_N10_0002_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0002_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,True,-28.86387835924341,-78.54261,-0.12028,9.62
N_csp,N_csp_N9_0086_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0086_ring-3-substituted.xyz,9,ring-3-substituted,0,1,True,-26.03788856564037,-78.72523,-0.30289,32.41
N_csp,N_csp_N10_0000_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0000_ring-4-substituted.xyz,10,ring-4-substituted,0,0,True,-28.996460899659024,-78.90339,-0.48105,17.15
N_csp,N_csp_N10_0007_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0007_bicyclic-4-5.xyz,10,bicyclic-4-5,0,0,False,,,,4.12
N_csp,N_csp_N9_0098_ring-6-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0098_ring-6-substituted.xyz,9,ring-6-substituted,0,1,False,,,,40.25
N_csp,N_csp_N9_0097_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0097_ring-4-substituted.xyz,9,ring-4-substituted,0,1,True,-26.079016510130568,-78.84958,-0.42724,42.75
N_csp,N_csp_N10_0010_bicyclic-4-8,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0010_bicyclic-4-8.xyz,10,bicyclic-4-8,0,0,False,,,,3.41
N_csp,N_csp_N9_0099_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0099_branched-tree.xyz,9,branched-tree,0,1,True,-26.03133856762866,-78.70542,-0.28309,44.68
N_csp,N_csp_N10_0004_bicyclic-4-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0004_bicyclic-4-5-6.xyz,10,bicyclic-4-5-6,0,0,False,,,,31.51
N_csp,N_csp_N10_0006_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0006_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-28.925557492053066,-78.71045,-0.28812,28.84
N_csp,N_csp_N10_0009_bicyclic-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0009_bicyclic-3-6.xyz,10,bicyclic-3-6,0,0,True,-28.970237624294338,-78.83203,-0.4097,8.7
N_csp,N_csp_N10_0005_bicyclic-4-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0005_bicyclic-4-4-4.xyz,10,bicyclic-4-4-4,0,0,False,,,,34.34
N_csp,N_csp_N10_0008_bicyclic-4-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0008_bicyclic-4-5-5.xyz,10,bicyclic-4-5-5,0,0,True,-28.988424044187326,-78.88152,-0.45918,28.67
N_csp,N_csp_N10_0015_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0015_bicyclic-4-5.xyz,10,bicyclic-4-5,0,0,False,,,,3.44
N_csp,N_csp_N10_0012_bicyclic-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0012_bicyclic-3-6.xyz,10,bicyclic-3-6,0,0,True,-28.838127810407855,-78.47254,-0.05021,11.42
N_csp,N_csp_N10_0013_bicyclic-5-8,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0013_bicyclic-5-8.xyz,10,bicyclic-5-8,0,0,True,-28.960342207478394,-78.80511,-0.38277,15.56
N_csp,N_csp_N10_0017_bicyclic-3-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0017_bicyclic-3-4-6.xyz,10,bicyclic-3-4-6,0,0,True,-28.875541199787413,-78.57435,-0.15201,12.17
N_csp,N_csp_N9_0092_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0092_branched-tree.xyz,9,branched-tree,0,1,False,,,,72.98
N_csp,N_csp_N10_0022_ring-6-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0022_ring-6-substituted.xyz,10,ring-6-substituted,0,0,True,-28.99609368018369,-78.90239,-0.48005,10.27
N_csp,N_csp_N10_0003_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0003_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,True,-28.91162877427652,-78.67255,-0.25021,69.44
N_csp,N_csp_N10_0014_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0014_ring-4-substituted.xyz,10,ring-4-substituted,0,0,False,,,,33.42
N_csp,N_csp_N10_0024_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0024_branched-tree.xyz,10,branched-tree,0,0,False,,,,6.68
N_csp,N_csp_N10_0019_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0019_ring-3-substituted.xyz,10,ring-3-substituted,0,0,True,-28.931960864011906,-78.72788,-0.30554,29.53
N_csp,N_csp_N10_0011_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0011_branched-tree.xyz,10,branched-tree,0,0,False,,,,41.88
N_csp,N_csp_N10_0027_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0027_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,True,-28.865450371692468,-78.54689,-0.12456,8.33
N_csp,N_csp_N10_0018_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0018_ring-4-substituted.xyz,10,ring-4-substituted,0,0,False,,,,45.18
N_csp,N_csp_N10_0028_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0028_ring-4-substituted.xyz,10,ring-4-substituted,0,0,True,-28.983688706422853,-78.86863,-0.4463,12.59
N_csp,N_csp_N10_0021_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0021_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-28.988424045605967,-78.88152,-0.45918,37.51
N_csp,N_csp_N10_0031_bicyclic-4-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0031_bicyclic-4-4-7.xyz,10,bicyclic-4-4-7,0,0,False,,,,3.45
N_csp,N_csp_N10_0023_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0023_ring-5-substituted.xyz,10,ring-5-substituted,0,0,False,,,,32.08
N_csp,N_csp_N10_0020_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0020_branched-tree.xyz,10,branched-tree,0,0,False,,,,50.29
N_csp,N_csp_N10_0032_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0032_branched-tree.xyz,10,branched-tree,0,0,True,-28.98368870627167,-78.86863,-0.4463,14.24
N_csp,N_csp_N10_0025_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0025_branched-tree.xyz,10,branched-tree,0,0,False,,,,35.2
N_csp,N_csp_N10_0016_ring-7-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0016_ring-7-substituted.xyz,10,ring-7-substituted,0,0,False,,,,68.25
N_csp,N_csp_N10_0029_bicyclic-3-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0029_bicyclic-3-4-7.xyz,10,bicyclic-3-4-7,0,0,True,-28.85060176787803,-78.50649,-0.08415,24.95
N_csp,N_csp_N10_0035_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0035_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,7.63
N_csp,N_csp_N10_0033_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0033_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-28.988424044776668,-78.88152,-0.45918,27.83
N_csp,N_csp_N10_0038_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0038_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,True,-28.98144846369013,-78.86254,-0.4402,14.87
N_csp,N_csp_N10_0036_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0036_bicyclic-3-5-6.xyz,10,bicyclic-3-5-6,0,0,True,-28.89628062210556,-78.63079,-0.20845,18.11
N_csp,N_csp_N10_0037_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0037_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-28.829662869089912,-78.44951,-0.02717,22.01
N_csp,N_csp_N10_0030_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0030_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,False,,,,40.09
N_csp,N_csp_N10_0044_bicyclic-3-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0044_bicyclic-3-3-5.xyz,10,bicyclic-3-3-5,0,0,False,,,,3.35
N_csp,N_csp_N10_0043_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0043_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,True,-28.99506384376365,-78.89959,-0.47725,9.09
N_csp,N_csp_N10_0046_bicyclic-5-5-6-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0046_bicyclic-5-5-6-6.xyz,10,bicyclic-5-5-6-6,0,0,False,,,,3.24
N_csp,N_csp_N10_0040_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0040_branched-tree.xyz,10,branched-tree,0,0,True,-28.940792752162146,-78.75191,-0.32957,25.05
N_csp,N_csp_N10_0039_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0039_branched-tree.xyz,10,branched-tree,0,0,True,-29.000091952551877,-78.91327,-0.49093,26.02
N_csp,N_csp_N10_0042_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0042_bicyclic-3-4-5.xyz,10,bicyclic-3-4-5,0,0,True,-28.899112853976874,-78.63849,-0.21616,12.57
N_csp,N_csp_N10_0026_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0026_branched-tree.xyz,10,branched-tree,0,0,True,-28.92572149322485,-78.7109,-0.28856,67.79
N_csp,N_csp_N10_0034_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0034_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,False,,,,47.57
N_csp,N_csp_N10_0052_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0052_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,True,-28.811234770631113,-78.39936,0.02297,6.44
N_csp,N_csp_N10_0050_bicyclic-3-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0050_bicyclic-3-3-4-5.xyz,10,bicyclic-3-3-4-5,0,0,True,-28.79115235128723,-78.34472,0.07762,16.06
N_csp,N_csp_N10_0053_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0053_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,True,-29.003780141374524,-78.92331,-0.50097,10.22
N_csp,N_csp_N10_0055_bicyclic-5-6-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0055_bicyclic-5-6-7.xyz,10,bicyclic-5-6-7,0,0,False,,,,3.36
N_csp,N_csp_N10_0054_bicyclic-3-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0054_bicyclic-3-4-7.xyz,10,bicyclic-3-4-7,0,0,False,,,,9.85
N_csp,N_csp_N10_0057_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0057_bicyclic-4-5.xyz,10,bicyclic-4-5,0,0,False,,,,4.87
N_csp,N_csp_N10_0048_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0048_ring-5-substituted.xyz,10,ring-5-substituted,0,0,True,-28.829528048115776,-78.44914,-0.02681,25.94
N_csp,N_csp_N10_0056_bicyclic-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0056_bicyclic-3-6.xyz,10,bicyclic-3-6,0,0,True,-28.996093579648676,-78.90239,-0.48005,6.06
N_csp,N_csp_N10_0049_bicyclic-6-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0049_bicyclic-6-6.xyz,10,bicyclic-6-6,0,0,True,-28.968233361645428,-78.82658,-0.40424,26.36
N_csp,N_csp_N10_0041_bicyclic-3-5-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0041_bicyclic-3-5-5-5.xyz,10,bicyclic-3-5-5-5,0,0,False,,,,42.37
N_csp,N_csp_N10_0058_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0058_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,4.07
N_csp,N_csp_N10_0047_bicyclic-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0047_bicyclic-4-6.xyz,10,bicyclic-4-6,0,0,True,-28.968233361532747,-78.82658,-0.40424,32.98
N_csp,N_csp_N10_0062_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0062_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,True,-28.981448452838205,-78.86254,-0.4402,7.3
N_csp,N_csp_N10_0045_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0045_ring-3-substituted.xyz,10,ring-3-substituted,0,0,False,,,,41.1
